il,grup,sira,long,lat
İzmir,İzmir__49__0,89,26.3001,38.3551
İzmir,İzmir__49__0,90,26.316,38.3763
İzmir,İzmir__49__0,91,26.3188,38.3301
İzmir,İzmir__49__0,92,26.3449,38.3343
İzmir,İzmir__49__0,93,26.3449,38.3193
İzmir,İzmir__49__0,94,26.3785,38.309
İzmir,İzmir__49__0,95,26.3843,38.3488
İzmir,İzmir__49__0,96,26.4018,38.3235
İzmir,İzmir__49__0,97,26.4824,38.376
İzmir,İzmir__49__0,98,26.4757,38.4015
İzmir,İzmir__49__0,99,26.4513,38.4282
İzmir,İzmir__49__0,100,26.4901,38.401
İzmir,İzmir__49__0,101,26.516,38.4282
İzmir,İzmir__49__0,102,26.4379,38.4768
İzmir,İzmir__49__0,103,26.3929,38.4465
İzmir,İzmir__49__0,104,26.4121,38.4943
İzmir,İzmir__49__0,105,26.3715,38.5299
İzmir,İzmir__49__0,106,26.3751,38.5418
İzmir,İzmir__49__0,107,26.3807,38.5235
İzmir,İzmir__49__0,108,26.3807,38.544
İzmir,İzmir__49__0,109,26.3599,38.5671
İzmir,İzmir__49__0,110,26.3529,38.6387
İzmir,İzmir__49__0,111,26.3607,38.6599
İzmir,İzmir__49__0,112,26.4162,38.681
İzmir,İzmir__49__0,113,26.4743,38.6751
İzmir,İzmir__49__0,114,26.5235,38.6501
İzmir,İzmir__49__0,115,26.5232,38.6307
İzmir,İzmir__49__0,116,26.5624,38.6026
İzmir,İzmir__49__0,117,26.5693,38.5596
İzmir,İzmir__49__0,118,26.6251,38.5313
İzmir,İzmir__49__0,119,26.6413,38.4693
İzmir,İzmir__49__0,120,26.5879,38.4704
İzmir,İzmir__49__0,121,26.6049,38.4515
İzmir,İzmir__49__0,122,26.5846,38.4265
İzmir,İzmir__49__0,123,26.6115,38.4224
İzmir,İzmir__49__0,124,26.6435,38.3757
İzmir,İzmir__49__0,125,26.6443,38.3399
İzmir,İzmir__49__0,126,26.6738,38.3121
İzmir,İzmir__49__0,127,26.7032,38.3199
İzmir,İzmir__49__0,128,26.6751,38.3479
İzmir,İzmir__49__0,129,26.6779,38.3604
İzmir,İzmir__49__0,130,26.6849,38.3504
İzmir,İzmir__49__0,131,26.6882,38.3518
İzmir,İzmir__49__0,132,26.6746,38.3879
İzmir,İzmir__49__0,133,26.7074,38.4346
İzmir,İzmir__49__0,134,26.7365,38.4287
İzmir,İzmir__49__0,135,26.7665,38.3668
İzmir,İzmir__49__0,136,26.8085,38.3554
İzmir,İzmir__49__0,137,27.0171,38.4182
İzmir,İzmir__49__0,138,27.0868,38.3985
İzmir,İzmir__49__0,139,27.1187,38.4104
İzmir,İzmir__49__0,140,27.1482,38.4476
İzmir,İzmir__49__0,141,27.1707,38.4412
İzmir,İzmir__49__0,142,27.159,38.4668
İzmir,İzmir__49__0,143,27.1118,38.4487
İzmir,İzmir__49__0,144,27.0793,38.4671
İzmir,İzmir__49__0,145,27.0268,38.4676
İzmir,İzmir__49__0,146,26.9743,38.4551
İzmir,İzmir__49__0,147,26.9485,38.4318
İzmir,İzmir__49__0,148,26.9518,38.4435
İzmir,İzmir__49__0,149,26.9196,38.4532
İzmir,İzmir__49__0,150,26.9224,38.4676
İzmir,İzmir__49__0,151,26.8846,38.5076
İzmir,İzmir__49__0,152,26.8357,38.5224
İzmir,İzmir__49__0,153,26.8282,38.5271
İzmir,İzmir__49__0,154,26.8879,38.5107
İzmir,İzmir__49__0,155,26.8826,38.5349
İzmir,İzmir__49__0,156,26.8482,38.5429
İzmir,İzmir__49__0,157,26.8471,38.5596
İzmir,İzmir__49__0,158,26.8426,38.5504
İzmir,İzmir__49__0,159,26.8229,38.5504
İzmir,İzmir__49__0,160,26.8468,38.5604
İzmir,İzmir__49__0,161,26.8396,38.5876
İzmir,İzmir__49__0,162,26.8304,38.5782
İzmir,İzmir__49__0,163,26.7999,38.611
İzmir,İzmir__49__0,164,26.7571,38.6154
İzmir,İzmir__49__0,165,26.7696,38.636
İzmir,İzmir__49__0,166,26.7224,38.6515
İzmir,İzmir__49__0,167,26.7538,38.6651
İzmir,İzmir__49__0,168,26.7307,38.6746
İzmir,İzmir__49__0,169,26.741,38.681
İzmir,İzmir__49__0,170,26.7265,38.7215
İzmir,İzmir__49__0,171,26.7432,38.7315
İzmir,İzmir__49__0,172,26.7401,38.7418
İzmir,İzmir__49__0,173,26.7804,38.7371
İzmir,İzmir__49__0,174,26.824,38.7624
İzmir,İzmir__49__0,175,26.836,38.7421
İzmir,İzmir__49__0,176,26.8582,38.7532
İzmir,İzmir__49__0,177,26.8946,38.7337
İzmir,İzmir__49__0,178,26.9071,38.7665
İzmir,İzmir__49__0,179,26.9293,38.756
İzmir,İzmir__49__0,180,26.939,38.766
İzmir,İzmir__49__0,181,26.8926,38.8251
İzmir,İzmir__49__0,182,26.914,38.8174
İzmir,İzmir__49__0,183,26.9443,38.8365
İzmir,İzmir__49__0,184,26.9426,38.8121
İzmir,İzmir__49__0,185,26.969,38.804
İzmir,İzmir__49__0,186,26.9843,38.8226
İzmir,İzmir__49__0,187,26.9624,38.831
İzmir,İzmir__49__0,188,26.9713,38.846
İzmir,İzmir__49__0,189,27.0257,38.8726
İzmir,İzmir__49__0,190,27.0196,38.8621
İzmir,İzmir__49__0,191,27.0346,38.856
İzmir,İzmir__49__0,192,27.0662,38.8771
İzmir,İzmir__49__0,193,27.0515,38.8971
İzmir,İzmir__49__0,194,27.0374,38.8935
İzmir,İzmir__49__0,195,27.0571,38.9132
İzmir,İzmir__49__0,196,27.0438,38.941
İzmir,İzmir__49__0,197,27.0063,38.919
İzmir,İzmir__49__0,198,27.0179,38.9135
İzmir,İzmir__49__0,199,26.9696,38.9268
İzmir,İzmir__49__0,200,26.9571,38.9376
İzmir,İzmir__49__0,201,26.9685,38.9443
İzmir,İzmir__49__0,202,26.9368,38.9376
İzmir,İzmir__49__0,203,26.9396,38.9257
İzmir,İzmir__49__0,204,26.9196,38.9399
İzmir,İzmir__49__0,205,26.8582,38.9137
İzmir,İzmir__49__0,206,26.8499,38.9338
İzmir,İzmir__49__0,207,26.8013,38.9507
İzmir,İzmir__49__0,208,26.7974,38.9963
İzmir,İzmir__49__0,209,26.816,39.026
İzmir,İzmir__49__0,210,26.7987,39.0151
İzmir,İzmir__49__0,211,26.799,39.0324
İzmir,İzmir__49__0,212,26.8876,39.0754
İzmir,İzmir__49__0,213,26.8357,39.1421
İzmir,İzmir__49__0,214,26.7646,39.1732
İzmir,İzmir__49__0,215,26.9575,39.2594
İzmir,İzmir__49__0,216,27.1768,39.4215
İzmir,İzmir__49__0,217,27.4077,39.3815
İzmir,İzmir__49__0,218,27.4588,39.2955
İzmir,İzmir__49__0,219,27.471,39.1719
Kahramanmaraş,Kahramanmaraş__0__0,0,37.0391,38.5945
Kahramanmaraş,Kahramanmaraş__0__0,1,37.0599,38.5782
Kahramanmaraş,Kahramanmaraş__0__0,2,37.2884,38.5959
Kahramanmaraş,Kahramanmaraş__0__0,3,37.2741,38.5544
Kahramanmaraş,Kahramanmaraş__0__0,4,37.195,38.4928
Kahramanmaraş,Kahramanmaraş__0__0,5,37.1978,38.4611
Kahramanmaraş,Kahramanmaraş__0__0,6,37.3617,38.4654
Kahramanmaraş,Kahramanmaraş__0__0,7,37.4555,38.452
Kahramanmaraş,Kahramanmaraş__0__0,8,37.6993,38.3581
Kahramanmaraş,Kahramanmaraş__0__0,9,37.7738,38.3101
Kahramanmaraş,Kahramanmaraş__0__0,10,37.7722,38.2215
Kahramanmaraş,Kahramanmaraş__0__0,11,37.6349,37.9168
Kahramanmaraş,Kahramanmaraş__0__0,12,37.5258,37.7727
Kahramanmaraş,Kahramanmaraş__0__0,13,37.4136,37.6851
Kahramanmaraş,Kahramanmaraş__0__0,14,37.4265,37.6048
Kahramanmaraş,Kahramanmaraş__0__0,15,37.5731,37.5505
Kahramanmaraş,Kahramanmaraş__0__0,16,37.623,37.5121
Kahramanmaraş,Kahramanmaraş__0__0,17,37.6179,37.4252
Kahramanmaraş,Kahramanmaraş__0__0,18,37.5555,37.3827
Kahramanmaraş,Kahramanmaraş__0__0,19,37.1859,37.3329
Kahramanmaraş,Kahramanmaraş__0__0,20,37.0892,37.2826
Kahramanmaraş,Kahramanmaraş__0__0,21,37.0483,37.2347
Kahramanmaraş,Kahramanmaraş__0__0,22,37.0108,37.2174
Kahramanmaraş,Kahramanmaraş__0__0,23,36.965,37.233
Kahramanmaraş,Kahramanmaraş__0__0,24,36.9305,37.3451
Kahramanmaraş,Kahramanmaraş__0__0,25,36.9056,37.3667
Kahramanmaraş,Kahramanmaraş__0__0,26,36.7286,37.2761
Kahramanmaraş,Kahramanmaraş__0__0,27,36.651,37.33
Kahramanmaraş,Kahramanmaraş__0__0,28,36.5828,37.4052
Kahramanmaraş,Kahramanmaraş__0__0,29,36.4889,37.3689
Kahramanmaraş,Kahramanmaraş__0__0,30,36.3786,37.349
Kahramanmaraş,Kahramanmaraş__0__0,31,36.2553,37.3634
Kahramanmaraş,Kahramanmaraş__0__0,32,36.2128,37.517
Kahramanmaraş,Kahramanmaraş__0__0,33,36.2695,37.5823
Kahramanmaraş,Kahramanmaraş__0__0,34,36.3599,37.7453
Kahramanmaraş,Kahramanmaraş__0__0,35,36.3601,37.7747
Kahramanmaraş,Kahramanmaraş__0__0,36,36.319,37.8325
Kahramanmaraş,Kahramanmaraş__0__0,37,36.3152,37.8856
Kahramanmaraş,Kahramanmaraş__0__0,38,36.3354,37.9967
Kahramanmaraş,Kahramanmaraş__0__0,39,36.4289,38.258
Kahramanmaraş,Kahramanmaraş__0__0,40,36.585,38.3948
Kahramanmaraş,Kahramanmaraş__0__0,41,36.6787,38.5041
Kahramanmaraş,Kahramanmaraş__0__0,42,36.7147,38.5858
Kahramanmaraş,Kahramanmaraş__0__0,43,36.9205,38.6285
Kahramanmaraş,Kahramanmaraş__0__0,44,37.0391,38.5945
Karabük,Karabük__0__0,0,32.9729,41.5202
Karabük,Karabük__0__0,1,33.0448,41.4165
Karabük,Karabük__0__0,2,33.0109,41.3708
Karabük,Karabük__0__0,3,32.9511,41.3336
Karabük,Karabük__0__0,4,32.9189,41.2851
Karabük,Karabük__0__0,5,32.9173,41.2146
Karabük,Karabük__0__0,6,32.9276,41.1952
Karabük,Karabük__0__0,7,33.0116,41.1542
Karabük,Karabük__0__0,8,33.0771,41.0889
Karabük,Karabük__0__0,9,33.0279,41.0165
Karabük,Karabük__0__0,10,32.6919,40.9579
Karabük,Karabük__0__0,11,32.5193,40.8392
Karabük,Karabük__0__0,12,32.4848,40.8746
Karabük,Karabük__0__0,13,32.282,40.9411
Karabük,Karabük__0__0,14,32.2852,41.0083
Karabük,Karabük__0__0,15,32.092,41.0184
Karabük,Karabük__0__0,16,32.1096,41.1251
Karabük,Karabük__0__0,17,32.1341,41.1575
Karabük,Karabük__0__0,18,32.2026,41.1982
Karabük,Karabük__0__0,19,32.3019,41.2376
Karabük,Karabük__0__0,20,32.4285,41.2543
Karabük,Karabük__0__0,21,32.6093,41.3397
Karabük,Karabük__0__0,22,32.6567,41.3779
Karabük,Karabük__0__0,23,32.6979,41.464
Karabük,Karabük__0__0,24,32.7556,41.4892
Karabük,Karabük__0__0,25,32.7936,41.5272
Karabük,Karabük__0__0,26,32.8232,41.5131
Karabük,Karabük__0__0,27,32.9256,41.554
Karabük,Karabük__0__0,28,32.9729,41.5202
Karaman,Karaman__0__0,0,33.8297,37.3816
Karaman,Karaman__0__0,1,33.905,37.3216
Karaman,Karaman__0__0,2,33.9332,37.2724
Karaman,Karaman__0__0,3,34.0988,37.241
Karaman,Karaman__0__0,4,34.1976,37.1783
Karaman,Karaman__0__0,5,34.0925,37.1315
Karaman,Karaman__0__0,6,33.9898,37.1267
Karaman,Karaman__0__0,7,33.8674,37.0611
Karaman,Karaman__0__0,8,33.7504,37.028
Karaman,Karaman__0__0,9,33.6325,37.0473
Karaman,Karaman__0__0,10,33.5296,37.003
Karaman,Karaman__0__0,11,33.3888,36.9991
Karaman,Karaman__0__0,12,33.1158,36.8524
Karaman,Karaman__0__0,13,32.9618,36.8092
Karaman,Karaman__0__0,14,33.04,36.677
Karaman,Karaman__0__0,15,33.0966,36.6343
Karaman,Karaman__0__0,16,33.2176,36.5837
Karaman,Karaman__0__0,17,33.2306,36.5592
Karaman,Karaman__0__0,18,33.2132,36.5226
Karaman,Karaman__0__0,19,33.0547,36.4688
Karaman,Karaman__0__0,20,32.7958,36.4312
Karaman,Karaman__0__0,21,32.6581,36.4461
Karaman,Karaman__0__0,22,32.5542,36.5082
Karaman,Karaman__0__0,23,32.5038,36.561
Karaman,Karaman__0__0,24,32.4565,36.6741
Karaman,Karaman__0__0,25,32.4706,36.7511
Karaman,Karaman__0__0,26,32.608,36.7846
Karaman,Karaman__0__0,27,32.7481,36.8509
Karaman,Karaman__0__0,28,32.8097,36.9109
Karaman,Karaman__0__0,29,32.6164,36.9489
Karaman,Karaman__0__0,30,32.5658,36.9885
Karaman,Karaman__0__0,31,32.5642,37.013
Karaman,Karaman__0__0,32,32.648,37.0935
Karaman,Karaman__0__0,33,32.6859,37.1575
Karaman,Karaman__0__0,34,32.6914,37.2117
Karaman,Karaman__0__0,35,32.7689,37.234
Karaman,Karaman__0__0,36,32.8412,37.2124
Karaman,Karaman__0__0,37,32.9,37.2138
Karaman,Karaman__0__0,38,32.8628,37.2811
Karaman,Karaman__0__0,39,32.9176,37.3695
Karaman,Karaman__0__0,40,33.0566,37.3882
Karaman,Karaman__0__0,41,33.1116,37.4489
Karaman,Karaman__0__0,42,33.1475,37.4563
Karaman,Karaman__0__0,43,33.2013,37.4533
Karaman,Karaman__0__0,44,33.2963,37.3774
Karaman,Karaman__0__0,45,33.3538,37.3753
Karaman,Karaman__0__0,46,33.3885,37.3973
Karaman,Karaman__0__0,47,33.4215,37.4779
Karaman,Karaman__0__0,48,33.4861,37.5419
Karaman,Karaman__0__0,49,33.6454,37.6043
Karaman,Karaman__0__0,50,33.7261,37.6081
Karaman,Karaman__0__0,51,33.8297,37.3816
Kars,Kars__0__0,0,43.5994,40.9856
Kars,Kars__0__0,1,43.6762,40.9277
Kars,Kars__0__0,2,43.6761,40.8444
Kars,Kars__0__0,3,43.713,40.8119
Kars,Kars__0__0,4,43.7487,40.7359
Kars,Kars__0__0,5,43.7363,40.7079
Kars,Kars__0__0,6,43.7501,40.6806
Kars,Kars__0__0,7,43.6752,40.5794
Kars,Kars__0__0,8,43.642,40.559
Kars,Kars__0__0,9,43.648,40.5315
Kars,Kars__0__0,10,43.6319,40.5373
Kars,Kars__0__0,11,43.6269,40.5195
Kars,Kars__0__0,12,43.5456,40.4771
Kars,Kars__0__0,13,43.6188,40.4181
Kars,Kars__0__0,14,43.5937,40.3373
Kars,Kars__0__0,15,43.6399,40.2766
Kars,Kars__0__0,16,43.6817,40.2585
Kars,Kars__0__0,17,43.682,40.2299
Kars,Kars__0__0,18,43.575,40.1862
Kars,Kars__0__0,19,43.4119,40.182
Kars,Kars__0__0,20,43.3837,40.1672
Kars,Kars__0__0,21,43.3933,40.1317
Kars,Kars__0__0,22,43.3804,40.1124
Kars,Kars__0__0,23,43.3069,40.1092
Kars,Kars__0__0,24,43.2921,40.071
Kars,Kars__0__0,25,43.3463,39.9992
Kars,Kars__0__0,26,43.3505,39.9628
Kars,Kars__0__0,27,43.1032,40.0083
Kars,Kars__0__0,28,42.7109,39.9177
Kars,Kars__0__0,29,42.6277,39.9201
Kars,Kars__0__0,30,42.5664,39.9476
Kars,Kars__0__0,31,42.499,40.0412
Kars,Kars__0__0,32,42.3675,40.1315
Kars,Kars__0__0,33,42.2056,40.1666
Kars,Kars__0__0,34,42.1381,40.2553
Kars,Kars__0__0,35,42.1498,40.2896
Kars,Kars__0__0,36,42.2718,40.3163
Kars,Kars__0__0,37,42.5146,40.4106
Kars,Kars__0__0,38,42.5385,40.4442
Kars,Kars__0__0,39,42.5703,40.5902
Kars,Kars__0__0,40,42.5481,40.6407
Kars,Kars__0__0,41,42.6112,40.6401
Kars,Kars__0__0,42,42.7046,40.6815
Kars,Kars__0__0,43,42.836,40.7135
Kars,Kars__0__0,44,42.8696,40.7703
Kars,Kars__0__0,45,42.8733,40.8527
Kars,Kars__0__0,46,42.9089,40.9215
Kars,Kars__0__0,47,42.9935,40.9618
Kars,Kars__0__0,48,43.1126,40.9845
Kars,Kars__0__0,49,43.219,41.0257
Kars,Kars__0__0,50,43.2608,41.0842
Kars,Kars__0__0,51,43.2638,41.1554
Kars,Kars__0__0,52,43.2806,41.1832
Kars,Kars__0__0,53,43.3654,41.2024
Kars,Kars__0__0,54,43.4372,41.1794
Kars,Kars__0__0,55,43.4713,41.1298
Kars,Kars__0__0,56,43.4498,41.0922
Kars,Kars__0__0,57,43.4722,41.028
Kars,Kars__0__0,58,43.5994,40.9856
Kastamonu,Kastamonu__0__0,0,33.3387,42.0204
Kastamonu,Kastamonu__0__0,1,33.6785,41.9804
Kastamonu,Kastamonu__0__0,2,34.0468,41.9821
Kastamonu,Kastamonu__0__0,3,34.2265,41.9551
Kastamonu,Kastamonu__0__0,4,34.2256,41.874
Kastamonu,Kastamonu__0__0,5,34.2672,41.805
Kastamonu,Kastamonu__0__0,6,34.2691,41.7391
Kastamonu,Kastamonu__0__0,7,34.4931,41.7248
Kastamonu,Kastamonu__0__0,8,34.5993,41.669
Kastamonu,Kastamonu__0__0,9,34.5962,41.6349
Kastamonu,Kastamonu__0__0,10,34.5671,41.5925
Kastamonu,Kastamonu__0__0,11,34.4651,41.5409
Kastamonu,Kastamonu__0__0,12,34.4756,41.3039
Kastamonu,Kastamonu__0__0,13,34.4344,41.3061
Kastamonu,Kastamonu__0__0,14,34.3947,41.2771
Kastamonu,Kastamonu__0__0,15,34.291,41.1674
Kastamonu,Kastamonu__0__0,16,34.2106,41.04
Kastamonu,Kastamonu__0__0,17,34.2261,41.0086
Kastamonu,Kastamonu__0__0,18,34.2791,40.9763
Kastamonu,Kastamonu__0__0,19,34.2778,40.9272
Kastamonu,Kastamonu__0__0,20,34.0359,40.851
Kastamonu,Kastamonu__0__0,21,33.8929,40.8916
Kastamonu,Kastamonu__0__0,22,33.8239,40.9194
Kastamonu,Kastamonu__0__0,23,33.7882,40.9513
Kastamonu,Kastamonu__0__0,24,33.7912,40.9959
Kastamonu,Kastamonu__0__0,25,33.8606,41.0528
Kastamonu,Kastamonu__0__0,26,33.8581,41.0778
Kastamonu,Kastamonu__0__0,27,33.828,41.0973
Kastamonu,Kastamonu__0__0,28,33.4492,40.9623
Kastamonu,Kastamonu__0__0,29,33.3858,40.961
Kastamonu,Kastamonu__0__0,30,33.2152,41.0624
Kastamonu,Kastamonu__0__0,31,33.1482,41.087
Kastamonu,Kastamonu__0__0,32,33.0771,41.0889
Kastamonu,Kastamonu__0__0,33,32.9915,41.1696
Kastamonu,Kastamonu__0__0,34,32.9276,41.1952
Kastamonu,Kastamonu__0__0,35,32.9138,41.2755
Kastamonu,Kastamonu__0__0,36,32.9511,41.3336
Kastamonu,Kastamonu__0__0,37,33.0109,41.3708
Kastamonu,Kastamonu__0__0,38,33.0448,41.4165
Kastamonu,Kastamonu__0__0,39,32.9525,41.5464
Kastamonu,Kastamonu__0__0,40,32.8273,41.5956
Kastamonu,Kastamonu__0__0,41,32.7612,41.7323
Kastamonu,Kastamonu__0__0,42,32.681,41.8346
Kastamonu,Kastamonu__0__0,43,32.914,41.8735
Kastamonu,Kastamonu__0__0,44,33.0274,41.9274
Kastamonu,Kastamonu__0__0,45,33.169,41.9554
Kastamonu,Kastamonu__0__0,46,33.3387,42.0204
Kayseri,Kayseri__0__0,0,35.9482,39.2008
Kayseri,Kayseri__0__0,1,36.0127,39.1481
Kayseri,Kayseri__0__0,2,36.0679,39.1299
Kayseri,Kayseri__0__0,3,36.3074,39.1303
Kayseri,Kayseri__0__0,4,36.374,39.1534
Kayseri,Kayseri__0__0,5,36.4594,39.1304
Kayseri,Kayseri__0__0,6,36.6034,39.1756
Kayseri,Kayseri__0__0,7,36.7773,39.1751
Kayseri,Kayseri__0__0,8,36.8891,39.1313
Kayseri,Kayseri__0__0,9,36.9449,39.0572
Kayseri,Kayseri__0__0,10,36.7584,38.6744
Kayseri,Kayseri__0__0,11,36.7323,38.5911
Kayseri,Kayseri__0__0,12,36.6991,38.5722
Kayseri,Kayseri__0__0,13,36.6753,38.4993
Kayseri,Kayseri__0__0,14,36.5091,38.3229
Kayseri,Kayseri__0__0,15,36.4914,38.3163
Kayseri,Kayseri__0__0,16,36.4734,38.3366
Kayseri,Kayseri__0__0,17,36.4083,38.4556
Kayseri,Kayseri__0__0,18,36.3054,38.4637
Kayseri,Kayseri__0__0,19,36.1469,38.4022
Kayseri,Kayseri__0__0,20,36.0079,38.1814
Kayseri,Kayseri__0__0,21,35.681,38.0597
Kayseri,Kayseri__0__0,22,35.621,37.9558
Kayseri,Kayseri__0__0,23,35.4372,37.9196
Kayseri,Kayseri__0__0,24,35.2658,37.9592
Kayseri,Kayseri__0__0,25,35.3122,38.0407
Kayseri,Kayseri__0__0,26,35.3112,38.169
Kayseri,Kayseri__0__0,27,35.2796,38.2215
Kayseri,Kayseri__0__0,28,35.2361,38.2548
Kayseri,Kayseri__0__0,29,35.1223,38.259
Kayseri,Kayseri__0__0,30,35.0636,38.2823
Kayseri,Kayseri__0__0,31,34.9937,38.4217
Kayseri,Kayseri__0__0,32,34.9225,38.4323
Kayseri,Kayseri__0__0,33,34.9088,38.4619
Kayseri,Kayseri__0__0,34,34.908,38.5048
Kayseri,Kayseri__0__0,35,34.9268,38.5382
Kayseri,Kayseri__0__0,36,35.018,38.5654
Kayseri,Kayseri__0__0,37,35.0701,38.6135
Kayseri,Kayseri__0__0,38,35.069,38.7483
Kayseri,Kayseri__0__0,39,34.9532,38.7983
Kayseri,Kayseri__0__0,40,35.0021,39.0132
Kayseri,Kayseri__0__0,41,35.0374,39.0381
Kayseri,Kayseri__0__0,42,35.0801,39.0377
Kayseri,Kayseri__0__0,43,35.2412,39.0057
Kayseri,Kayseri__0__0,44,35.483,39.0996
Kayseri,Kayseri__0__0,45,35.464,39.1567
Kayseri,Kayseri__0__0,46,35.4718,39.1868
Kayseri,Kayseri__0__0,47,35.6771,39.2032
Kayseri,Kayseri__0__0,48,35.8126,39.2994
Kayseri,Kayseri__0__0,49,35.8854,39.2763
Kayseri,Kayseri__0__0,50,35.9482,39.2008
Kilis,Kilis__0__0,0,37.4357,36.7814
Kilis,Kilis__0__0,1,37.5085,36.6554
Kilis,Kilis__0__0,2,37.485,36.6411
Kilis,Kilis__0__0,3,37.1447,36.6632
Kilis,Kilis__0__0,4,37.1219,36.6594
Kilis,Kilis__0__0,5,37.091,36.6236
Kilis,Kilis__0__0,6,37.028,36.6606
Kilis,Kilis__0__0,7,37.056,36.7243
Kilis,Kilis__0__0,8,36.9444,36.7812
Kilis,Kilis__0__0,9,36.8042,36.7986
Kilis,Kilis__0__0,10,36.7819,36.8239
Kilis,Kilis__0__0,11,36.8058,36.8526
Kilis,Kilis__0__0,12,36.91,36.9026
Kilis,Kilis__0__0,13,36.9723,36.9938
Kilis,Kilis__0__0,14,37.0133,37.0105
Kilis,Kilis__0__0,15,37.125,37.0103
Kilis,Kilis__0__0,16,37.1831,36.9859
Kilis,Kilis__0__0,17,37.2404,36.8655
Kilis,Kilis__0__0,18,37.4357,36.7814
Kırıkkale,Kırıkkale__0__0,0,33.9179,40.2616
Kırıkkale,Kırıkkale__0__0,1,34.079,40.2245
Kırıkkale,Kırıkkale__0__0,2,34.1054,40.1311
Kırıkkale,Kırıkkale__0__0,3,34.1986,40.0373
Kırıkkale,Kırıkkale__0__0,4,34.0595,39.948
Kırıkkale,Kırıkkale__0__0,5,34.0689,39.8084
Kırıkkale,Kırıkkale__0__0,6,33.9108,39.7058
Kırıkkale,Kırıkkale__0__0,7,33.8558,39.5633
Kırıkkale,Kırıkkale__0__0,8,33.8014,39.5147
Kırıkkale,Kırıkkale__0__0,9,33.7602,39.4446
Kırıkkale,Kırıkkale__0__0,10,33.6796,39.4438
Kırıkkale,Kırıkkale__0__0,11,33.5849,39.3811
Kırıkkale,Kırıkkale__0__0,12,33.528,39.2548
Kırıkkale,Kırıkkale__0__0,13,33.4169,39.1611
Kırıkkale,Kırıkkale__0__0,14,33.3656,39.2256
Kırıkkale,Kırıkkale__0__0,15,33.3903,39.2774
Kırıkkale,Kırıkkale__0__0,16,33.3694,39.3172
Kırıkkale,Kırıkkale__0__0,17,33.2867,39.3304
Kırıkkale,Kırıkkale__0__0,18,33.2333,39.3767
Kırıkkale,Kırıkkale__0__0,19,33.2855,39.4619
Kırıkkale,Kırıkkale__0__0,20,33.3385,39.7158
Kırıkkale,Kırıkkale__0__0,21,33.3628,39.7588
Kırıkkale,Kırıkkale__0__0,22,33.4287,39.8106
Kırıkkale,Kırıkkale__0__0,23,33.6033,39.8919
Kırıkkale,Kırıkkale__0__0,24,33.6194,39.9583
Kırıkkale,Kırıkkale__0__0,25,33.5765,40.0481
Kırıkkale,Kırıkkale__0__0,26,33.6224,40.1554
Kırıkkale,Kırıkkale__0__0,27,33.7077,40.2588
Kırıkkale,Kırıkkale__0__0,28,33.7691,40.2848
Kırıkkale,Kırıkkale__0__0,29,33.9179,40.2616
Kırklareli,Kırklareli__0__0,0,27.2543,42.1054
Kırklareli,Kırklareli__0__0,1,27.3294,42.0841
Kırklareli,Kırklareli__0__0,2,27.3396,42.0622
Kırklareli,Kırklareli__0__0,3,27.3769,42.0495
Kırklareli,Kırklareli__0__0,4,27.4159,41.9901
Kırklareli,Kırklareli__0__0,5,27.509,41.9507
Kırklareli,Kırklareli__0__0,6,27.5514,41.8996
Kırklareli,Kırklareli__0__0,7,27.5674,41.9063
Kırklareli,Kırklareli__0__0,8,27.5574,41.9136
Kırklareli,Kırklareli__0__0,9,27.5686,41.9366
Kırklareli,Kırklareli__0__0,10,27.6685,41.9526
Kırklareli,Kırklareli__0__0,11,27.6926,41.973
Kırklareli,Kırklareli__0__0,12,27.7291,41.9727
Kırklareli,Kırklareli__0__0,13,27.8025,41.9357
Kırklareli,Kırklareli__0__0,14,27.8274,41.9454
Kırklareli,Kırklareli__0__0,15,27.813,41.9798
Kırklareli,Kırklareli__0__0,16,27.8519,41.9966
Kırklareli,Kırklareli__0__0,17,27.9028,41.9686
Kırklareli,Kırklareli__0__0,18,28.0313,41.987
Kırklareli,Kırklareli__0__0,19,28.0579,41.8832
Kırklareli,Kırklareli__0__0,20,28.0104,41.894
Kırklareli,Kırklareli__0__0,21,27.9957,41.8876
Kırklareli,Kırklareli__0__0,22,27.9704,41.8624
Kırklareli,Kırklareli__0__0,23,27.9957,41.7974
Kırklareli,Kırklareli__0__0,24,28.0421,41.7526
Kırklareli,Kırklareli__0__0,25,28.041,41.7313
Kırklareli,Kırklareli__0__0,26,28.1057,41.6693
Kırklareli,Kırklareli__0__0,27,28.0901,41.6629
Kırklareli,Kırklareli__0__0,28,28.0912,41.6385
Kırklareli,Kırklareli__0__0,29,28.1496,41.5805
Kırklareli,Kırklareli__0__0,30,27.9778,41.5433
Kırklareli,Kırklareli__0__0,31,27.8665,41.5008
Kırklareli,Kırklareli__0__0,32,27.7703,41.5088
Kırklareli,Kırklareli__0__0,33,27.7308,41.4944
Kırklareli,Kırklareli__0__0,34,27.6746,41.4578
Kırklareli,Kırklareli__0__0,35,27.6736,41.4099
Kırklareli,Kırklareli__0__0,36,27.6431,41.349
Kırklareli,Kırklareli__0__0,37,27.5536,41.2366
Kırklareli,Kırklareli__0__0,38,27.5209,41.2211
Kırklareli,Kırklareli__0__0,39,27.4727,41.2265
Kırklareli,Kırklareli__0__0,40,27.3774,41.3101
